ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,890         
トリガ点,0           
開始時刻,2025-12-02,12:07:48
終了時刻,2025-12-08,16:17:58
トリガ時刻,2025-12-02,12:07:58
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,ﾟC
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,ﾟC
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
151,2025-12-03 13:07:58,000,+15.237,+76.444,+14.465,+21.250,+26.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
152,2025-12-03 13:17:58,000,+15.531,+76.375,+14.585,+21.250,+36.5,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
153,2025-12-03 13:27:58,000,+15.850,+76.381,+14.660,+21.250,+39.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
154,2025-12-03 13:37:58,000,+16.150,+76.275,+14.780,+21.260,+46.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
155,2025-12-03 13:47:58,000,+16.525,+76.194,+14.870,+21.310,+32.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
156,2025-12-03 13:57:58,000,+16.894,+75.838,+14.990,+21.320,+71.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
157,2025-12-03 14:07:58,000,+17.337,+75.237,+15.120,+21.350,+89.6,+0.00,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
158,2025-12-03 14:17:58,000,+18.081,+74.875,+15.295,+21.370,+59.4,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
159,2025-12-03 14:27:58,000,+19.075,+74.388,+15.500,+21.380,+57.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
160,2025-12-03 14:37:58,000,+20.044,+73.350,+15.690,+21.390,+62.5,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
161,2025-12-03 14:47:58,000,+20.956,+64.944,+15.860,+21.380,+61.0,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
162,2025-12-03 14:57:58,000,+21.719,+64.463,+16.035,+21.390,+53.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
163,2025-12-03 15:07:58,000,+22.156,+63.913,+16.225,+21.390,+47.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
164,2025-12-03 15:17:58,000,+22.325,+63.381,+16.305,+21.400,+36.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
165,2025-12-03 15:27:58,000,+22.200,+62.975,+16.425,+21.480,+25.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
166,2025-12-03 15:37:58,000,+21.831,+62.706,+16.495,+21.510,+18.1,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
167,2025-12-03 15:47:58,000,+21.312,+62.700,+16.525,+21.520,+12.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
168,2025-12-03 15:57:58,000,+20.619,+62.775,+16.525,+21.470,+7.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
169,2025-12-03 16:07:58,000,+19.794,+63.150,+16.520,+21.500,+5.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
170,2025-12-03 16:17:58,000,+18.937,+63.662,+16.515,+21.490,+3.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
171,2025-12-03 16:27:58,000,+18.044,+63.881,+16.470,+21.470,+1.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
172,2025-12-03 16:37:58,000,+17.081,+64.338,+16.425,+21.470,+0.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
173,2025-12-03 16:47:58,000,+16.144,+64.787,+16.350,+21.450,+0.2,+0.00,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
174,2025-12-03 16:57:58,000,+15.169,+65.162,+16.260,+21.450,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
175,2025-12-03 17:07:58,000,+14.262,+65.481,+16.180,+21.450,-0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
176,2025-12-03 17:17:58,000,+13.669,+65.569,+16.070,+21.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
177,2025-12-03 17:27:58,000,+13.294,+65.581,+16.010,+21.390,+0.0,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
178,2025-12-03 17:37:58,000,+12.981,+65.575,+15.915,+21.350,+0.0,+0.01,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
179,2025-12-03 17:47:58,000,+12.769,+65.781,+15.855,+21.280,+0.0,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
180,2025-12-03 17:57:58,000,+12.588,+66.312,+15.770,+21.280,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
181,2025-12-03 18:07:58,000,+12.431,+66.931,+15.685,+21.270,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
182,2025-12-03 18:17:58,000,+12.294,+67.381,+15.630,+21.290,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
183,2025-12-03 18:27:58,000,+12.100,+67.437,+15.565,+21.280,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
184,2025-12-03 18:37:58,000,+11.925,+67.594,+15.445,+21.270,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
185,2025-12-03 18:47:58,000,+11.706,+67.663,+15.385,+21.270,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
186,2025-12-03 18:57:58,000,+11.431,+67.556,+15.260,+21.270,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
187,2025-12-03 19:07:58,000,+11.212,+67.763,+15.200,+21.280,+0.0,+0.00,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
188,2025-12-03 19:17:58,000,+11.000,+68.525,+15.120,+21.270,+0.0,-0.01,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
189,2025-12-03 19:27:58,000,+10.906,+68.900,+15.045,+21.210,+0.1,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
190,2025-12-03 19:37:58,000,+10.825,+69.338,+15.000,+21.250,+0.0,+0.00,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
191,2025-12-03 19:47:58,000,+10.756,+69.687,+14.920,+21.210,+0.2,+0.00,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
192,2025-12-03 19:57:58,000,+10.669,+73.844,+14.840,+21.200,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
193,2025-12-03 20:07:58,000,+10.544,+74.088,+14.795,+21.190,+0.0,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
194,2025-12-03 20:17:58,000,+10.500,+74.181,+14.720,+21.190,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
195,2025-12-03 20:27:58,000,+10.450,+74.175,+14.635,+21.190,+0.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
196,2025-12-03 20:37:58,000,+10.350,+73.988,+14.595,+21.180,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
197,2025-12-03 20:47:58,000,+10.156,+73.737,+14.555,+21.180,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
198,2025-12-03 20:57:58,000,+9.906,+73.450,+14.430,+21.180,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
199,2025-12-03 21:07:58,000,+9.606,+73.406,+14.365,+21.180,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
200,2025-12-03 21:17:58,000,+9.456,+73.612,+14.245,+21.160,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
201,2025-12-03 21:27:58,000,+9.425,+73.781,+14.195,+21.130,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
202,2025-12-03 21:37:58,000,+9.381,+73.869,+14.155,+21.140,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
203,2025-12-03 21:47:58,000,+9.281,+73.719,+14.070,+21.150,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
204,2025-12-03 21:57:58,000,+9.050,+73.506,+13.950,+21.100,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
205,2025-12-03 22:07:58,000,+8.812,+73.525,+13.870,+21.100,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
206,2025-12-03 22:17:58,000,+8.656,+73.425,+13.745,+21.100,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
207,2025-12-03 22:27:58,000,+8.500,+73.306,+13.675,+21.100,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
208,2025-12-03 22:37:58,000,+8.412,+73.044,+13.545,+21.100,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
209,2025-12-03 22:47:58,000,+8.206,+72.488,+13.465,+21.090,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
210,2025-12-03 22:57:58,000,+8.075,+72.131,+13.345,+21.090,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
211,2025-12-03 23:07:58,000,+7.938,+71.781,+13.255,+21.080,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
212,2025-12-03 23:17:58,000,+7.800,+71.794,+13.135,+21.090,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
213,2025-12-03 23:27:58,000,+7.700,+71.437,+13.015,+21.040,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
214,2025-12-03 23:37:58,000,+7.600,+71.175,+12.895,+21.000,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
215,2025-12-03 23:47:58,000,+7.575,+65.963,+12.810,+20.990,+0.1,+0.01,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
216,2025-12-03 23:57:58,000,+7.638,+66.538,+12.730,+20.980,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
217,2025-12-04 00:07:58,000,+7.587,+65.981,+12.680,+20.970,+0.0,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
218,2025-12-04 00:17:58,000,+7.794,+66.394,+12.615,+20.990,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
219,2025-12-04 00:27:58,000,+7.819,+65.881,+12.485,+20.990,+0.0,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
220,2025-12-04 00:37:58,000,+7.625,+65.913,+12.410,+20.980,+0.0,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
221,2025-12-04 00:47:58,000,+7.413,+65.944,+12.275,+20.970,+0.0,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
222,2025-12-04 00:57:58,000,+7.594,+66.825,+12.245,+20.910,+0.0,+0.00,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
223,2025-12-04 01:07:58,000,+7.869,+65.900,+12.155,+20.890,+0.1,+0.00,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
224,2025-12-04 01:17:58,000,+7.744,+65.869,+12.075,+20.900,+0.1,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
225,2025-12-04 01:27:58,000,+7.763,+66.200,+12.005,+20.910,+0.1,+0.00,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
226,2025-12-04 01:37:58,000,+8.044,+65.812,+11.925,+20.910,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
227,2025-12-04 01:47:58,000,+7.906,+65.800,+11.850,+20.900,+0.0,-0.01,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
228,2025-12-04 01:57:58,000,+8.219,+65.769,+11.810,+20.830,+0.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
229,2025-12-04 02:07:58,000,+8.094,+65.763,+11.725,+20.820,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
230,2025-12-04 02:17:58,000,+8.300,+65.744,+11.690,+20.760,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
231,2025-12-04 02:27:58,000,+8.131,+65.750,+11.610,+20.740,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
232,2025-12-04 02:37:58,000,+8.512,+65.738,+11.525,+20.850,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
233,2025-12-04 02:47:58,000,+8.338,+65.694,+11.490,+20.790,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
234,2025-12-04 02:57:58,000,+8.631,+65.706,+11.445,+20.740,+0.0,+0.00,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
235,2025-12-04 03:07:58,000,+8.438,+65.713,+11.405,+20.750,+0.0,+0.00,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
236,2025-12-04 03:17:58,000,+8.644,+65.662,+11.400,+20.740,+0.1,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
237,2025-12-04 03:27:58,000,+8.494,+65.687,+11.290,+20.750,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
238,2025-12-04 03:37:58,000,+8.681,+65.519,+11.290,+20.750,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
239,2025-12-04 03:47:58,000,+8.581,+65.625,+11.215,+20.710,+0.0,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
240,2025-12-04 03:57:58,000,+8.763,+65.325,+11.200,+20.710,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
241,2025-12-04 04:07:58,000,+8.769,+65.475,+11.165,+20.680,+0.0,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
242,2025-12-04 04:17:58,000,+8.706,+65.119,+11.085,+20.670,+0.2,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
243,2025-12-04 04:27:58,000,+8.900,+65.281,+11.050,+20.670,+0.1,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
244,2025-12-04 04:37:58,000,+8.694,+65.187,+11.010,+20.660,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
245,2025-12-04 04:47:58,000,+8.900,+65.269,+10.965,+20.670,+0.0,+0.01,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
246,2025-12-04 04:57:58,000,+8.663,+65.244,+10.965,+20.670,+0.0,+0.00,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
247,2025-12-04 05:07:58,000,+8.931,+65.231,+10.885,+20.660,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
248,2025-12-04 05:17:58,000,+8.631,+65.250,+10.845,+20.620,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
249,2025-12-04 05:27:58,000,+8.912,+65.181,+10.815,+20.640,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
250,2025-12-04 05:37:58,000,+8.619,+65.275,+10.785,+20.620,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
251,2025-12-04 05:47:58,000,+8.931,+65.150,+10.770,+20.670,+0.1,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
252,2025-12-04 05:57:58,000,+8.731,+65.237,+10.690,+20.670,+0.0,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
253,2025-12-04 06:07:58,000,+9.025,+65.025,+10.685,+20.590,+0.1,+0.00,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
254,2025-12-04 06:17:58,000,+8.869,+65.200,+10.655,+20.600,+0.4,+0.00,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
255,2025-12-04 06:27:58,000,+8.994,+64.944,+10.605,+20.590,+0.8,+0.01,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
256,2025-12-04 06:37:58,000,+8.925,+65.175,+10.570,+20.600,+1.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
257,2025-12-04 06:47:58,000,+8.969,+64.981,+10.565,+20.590,+12.2,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
258,2025-12-04 06:57:58,000,+9.419,+65.075,+10.580,+20.620,+18.6,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
259,2025-12-04 07:07:58,000,+9.869,+65.281,+10.650,+20.620,+24.1,+0.00,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
260,2025-12-04 07:17:58,000,+10.300,+65.244,+10.710,+20.640,+28.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
261,2025-12-04 07:27:58,000,+10.769,+65.162,+10.830,+20.660,+31.8,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
262,2025-12-04 07:37:58,000,+11.312,+64.944,+10.955,+20.730,+33.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
263,2025-12-04 07:47:58,000,+11.981,+64.756,+11.085,+20.740,+36.6,+0.00,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
264,2025-12-04 07:57:58,000,+12.837,+64.719,+11.280,+20.760,+39.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
265,2025-12-04 08:07:58,000,+13.844,+64.619,+11.500,+20.820,+43.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
266,2025-12-04 08:17:58,000,+14.956,+64.394,+11.745,+20.870,+46.9,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
267,2025-12-04 08:27:58,000,+16.138,+63.856,+12.100,+20.870,+47.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
268,2025-12-04 08:37:58,000,+17.313,+62.844,+12.490,+20.910,+60.1,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
269,2025-12-04 08:47:58,000,+18.500,+59.650,+12.860,+21.050,+64.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
270,2025-12-04 08:57:58,000,+19.656,+57.669,+13.255,+21.060,+65.9,-0.01,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
271,2025-12-04 09:07:58,000,+20.781,+56.100,+13.670,+21.150,+67.5,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
272,2025-12-04 09:17:58,000,+21.850,+55.231,+14.010,+21.150,+70.4,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
273,2025-12-04 09:27:58,000,+22.844,+54.250,+14.390,+21.160,+72.6,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
274,2025-12-04 09:37:58,000,+23.744,+52.162,+14.700,+21.330,+71.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
275,2025-12-04 09:47:58,000,+24.500,+50.838,+14.985,+21.390,+69.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
276,2025-12-04 09:57:58,000,+25.181,+49.706,+15.225,+21.400,+65.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
277,2025-12-04 10:07:58,000,+25.763,+48.862,+15.440,+21.390,+66.9,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
278,2025-12-04 10:17:58,000,+24.931,+23.331,+15.465,+21.400,+77.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
279,2025-12-04 10:27:58,000,+22.319,+23.475,+15.250,+21.360,+82.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
280,2025-12-04 10:37:58,000,+19.800,+25.000,+15.050,+21.350,+83.8,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
281,2025-12-04 10:47:58,000,+17.944,+23.363,+14.875,+21.230,+82.9,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
282,2025-12-04 10:57:58,000,+16.450,+28.900,+14.750,+21.140,+85.2,-0.01,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
283,2025-12-04 11:07:58,000,+14.869,+28.187,+14.570,+21.090,+84.6,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
284,2025-12-04 11:17:58,000,+14.956,+29.869,+14.445,+21.090,+86.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
285,2025-12-04 11:27:58,000,+15.219,+26.850,+14.435,+21.110,+88.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
286,2025-12-04 11:37:58,000,+14.156,+29.131,+14.365,+21.170,+92.4,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
287,2025-12-04 11:47:58,000,+14.762,+32.863,+14.275,+21.120,+95.6,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
288,2025-12-04 11:57:58,000,+15.737,+35.325,+14.280,+21.200,+98.2,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
289,2025-12-04 12:07:58,000,+17.106,+33.725,+14.485,+21.200,+101.5,+0.00,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
290,2025-12-04 12:17:58,000,+18.744,+34.000,+14.790,+21.210,+104.1,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
291,2025-12-04 12:27:58,000,+20.400,+35.519,+15.060,+21.300,+106.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
292,2025-12-04 12:37:58,000,+21.769,+31.819,+15.320,+21.280,+108.0,+0.00,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
293,2025-12-04 12:47:58,000,+22.738,+34.900,+15.510,+21.290,+108.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
294,2025-12-04 12:57:58,000,+23.400,+39.669,+15.700,+21.270,+107.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
295,2025-12-04 13:07:58,000,+23.863,+44.106,+15.915,+21.260,+107.5,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
296,2025-12-04 13:17:58,000,+24.150,+43.694,+16.105,+21.290,+105.6,+0.01,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
297,2025-12-04 13:27:58,000,+24.369,+43.131,+16.300,+21.290,+103.8,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
298,2025-12-04 13:37:58,000,+24.562,+40.187,+16.505,+21.360,+101.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
299,2025-12-04 13:47:58,000,+24.725,+38.487,+16.720,+21.380,+56.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
300,2025-12-04 13:57:58,000,+24.225,+31.944,+16.855,+21.360,+74.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
301,2025-12-04 14:07:58,000,+23.181,+29.006,+16.860,+21.350,+24.9,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
302,2025-12-04 14:17:58,000,+21.956,+31.388,+16.765,+21.340,+52.1,+0.00,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
303,2025-12-04 14:27:58,000,+21.181,+37.900,+16.725,+21.330,+47.6,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
304,2025-12-04 14:37:58,000,+20.712,+41.969,+16.725,+21.340,+41.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
305,2025-12-04 14:47:58,000,+20.525,+47.187,+16.810,+21.340,+53.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
306,2025-12-04 14:57:58,000,+20.481,+49.219,+16.890,+21.400,+41.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
307,2025-12-04 15:07:58,000,+20.513,+47.138,+17.015,+21.350,+80.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
308,2025-12-04 15:17:58,000,+20.744,+48.037,+17.130,+21.370,+60.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
