ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,836         
トリガ点,0           
開始時刻,2025-11-26,16:41:58
終了時刻,2025-12-02,11:52:07
トリガ時刻,2025-11-26,16:42:07
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,ﾟC
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,ﾟC
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
NO.,Time,ms,ﾟC,%,ﾟC,%,W/m2,V,V,V,V,V,A1234567890,A123456789
510,2025-11-30 05:32:07,000,+8.631,+71.325,+11.280,+20.740,+0.1,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
511,2025-11-30 05:42:07,000,+8.744,+71.888,+11.250,+20.780,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
512,2025-11-30 05:52:07,000,+8.744,+71.481,+11.245,+20.740,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
513,2025-11-30 06:02:07,000,+8.519,+72.025,+11.210,+20.750,+0.2,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
514,2025-11-30 06:12:07,000,+8.756,+71.694,+11.175,+20.750,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
515,2025-11-30 06:22:07,000,+8.663,+71.300,+11.115,+20.740,+0.4,+0.00,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
516,2025-11-30 06:32:07,000,+8.750,+71.819,+11.060,+20.740,+1.2,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
517,2025-11-30 06:42:07,000,+8.825,+71.531,+11.045,+20.730,+4.0,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
518,2025-11-30 06:52:07,000,+8.675,+71.463,+11.035,+20.730,+9.9,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
519,2025-11-30 07:02:07,000,+8.650,+71.975,+11.015,+20.730,+15.6,+0.00,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
520,2025-11-30 07:12:07,000,+8.900,+72.531,+11.060,+20.730,+21.0,-0.01,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
521,2025-11-30 07:22:07,000,+9.306,+72.719,+11.105,+20.710,+26.2,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
522,2025-11-30 07:32:07,000,+9.900,+72.969,+11.235,+20.760,+30.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
523,2025-11-30 07:42:07,000,+10.725,+73.037,+11.415,+20.740,+34.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
524,2025-11-30 07:52:07,000,+11.763,+72.831,+11.570,+20.820,+37.5,-0.01,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
525,2025-11-30 08:02:07,000,+12.956,+72.350,+11.790,+20.820,+41.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
526,2025-11-30 08:12:07,000,+14.237,+71.706,+12.075,+20.850,+44.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
527,2025-11-30 08:22:07,000,+15.569,+65.419,+12.370,+21.030,+49.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
528,2025-11-30 08:32:07,000,+16.931,+64.994,+12.845,+21.030,+52.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
529,2025-11-30 08:42:07,000,+18.294,+64.538,+13.215,+21.130,+62.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
530,2025-11-30 08:52:07,000,+19.694,+64.138,+13.625,+21.150,+64.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
531,2025-11-30 09:02:07,000,+21.050,+63.644,+14.090,+21.170,+67.2,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
532,2025-11-30 09:12:07,000,+22.344,+63.219,+14.495,+21.240,+68.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
533,2025-11-30 09:22:07,000,+23.588,+62.806,+14.890,+21.260,+72.4,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
534,2025-11-30 09:32:07,000,+24.769,+62.206,+15.290,+21.260,+73.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
535,2025-11-30 09:42:07,000,+25.869,+61.312,+15.610,+21.490,+71.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
536,2025-11-30 09:52:07,000,+26.881,+59.256,+15.910,+21.580,+69.8,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
537,2025-11-30 10:02:07,000,+27.781,+56.769,+16.160,+21.580,+65.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
538,2025-11-30 10:12:07,000,+28.550,+55.350,+16.450,+21.660,+75.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
539,2025-11-30 10:22:07,000,+29.200,+54.425,+16.715,+21.670,+81.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
540,2025-11-30 10:32:07,000,+29.731,+52.331,+16.985,+21.670,+83.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
541,2025-11-30 10:42:07,000,+30.225,+51.294,+17.305,+21.680,+84.1,+0.00,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
542,2025-11-30 10:52:07,000,+30.731,+50.406,+17.600,+21.750,+85.5,+0.01,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
543,2025-11-30 11:02:07,000,+31.256,+49.881,+17.930,+21.770,+87.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
544,2025-11-30 11:12:07,000,+31.794,+49.388,+18.230,+21.800,+87.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
545,2025-11-30 11:22:07,000,+32.319,+47.856,+18.550,+21.850,+89.9,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
546,2025-11-30 11:32:07,000,+32.825,+47.831,+18.835,+21.850,+93.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
547,2025-11-30 11:42:07,000,+33.275,+46.725,+19.130,+21.930,+95.9,+0.00,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
548,2025-11-30 11:52:07,000,+33.700,+45.700,+19.410,+22.010,+98.8,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
549,2025-11-30 12:02:07,000,+34.094,+45.219,+19.700,+22.010,+101.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
550,2025-11-30 12:12:07,000,+34.450,+43.369,+20.005,+22.090,+103.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
551,2025-11-30 12:22:07,000,+34.763,+41.594,+20.280,+22.100,+106.1,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
552,2025-11-30 12:32:07,000,+35.019,+41.856,+20.575,+22.090,+107.6,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
553,2025-11-30 12:42:07,000,+35.219,+38.519,+20.845,+22.100,+108.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
554,2025-11-30 12:52:07,000,+35.362,+38.794,+21.110,+22.160,+107.6,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
555,2025-11-30 13:02:07,000,+35.475,+38.981,+21.360,+22.160,+106.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
556,2025-11-30 13:12:07,000,+35.550,+39.575,+21.635,+22.160,+105.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
557,2025-11-30 13:22:07,000,+35.556,+39.406,+21.895,+22.210,+103.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
558,2025-11-30 13:32:07,000,+35.519,+39.850,+22.125,+22.230,+102.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
559,2025-11-30 13:42:07,000,+35.450,+40.538,+22.360,+22.240,+100.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
560,2025-11-30 13:52:07,000,+35.331,+41.494,+22.580,+22.230,+96.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
561,2025-11-30 14:02:07,000,+35.225,+43.400,+22.780,+22.240,+90.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
562,2025-11-30 14:12:07,000,+35.031,+42.850,+22.965,+22.230,+76.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
563,2025-11-30 14:22:07,000,+34.681,+43.937,+23.115,+22.220,+59.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
564,2025-11-30 14:32:07,000,+34.225,+44.056,+23.270,+22.220,+71.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
565,2025-11-30 14:42:07,000,+33.744,+44.394,+23.360,+22.220,+72.2,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
566,2025-11-30 14:52:07,000,+33.194,+44.519,+23.470,+22.340,+70.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
567,2025-11-30 15:02:07,000,+32.600,+45.406,+23.550,+22.360,+64.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
568,2025-11-30 15:12:07,000,+31.937,+45.519,+23.585,+22.350,+53.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
569,2025-11-30 15:22:07,000,+31.144,+45.369,+23.660,+22.340,+39.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
570,2025-11-30 15:32:07,000,+30.281,+45.875,+23.655,+22.300,+29.1,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
571,2025-11-30 15:42:07,000,+29.312,+47.450,+23.650,+22.340,+19.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
572,2025-11-30 15:52:07,000,+28.187,+49.494,+23.585,+22.310,+7.2,+0.01,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
573,2025-11-30 16:02:07,000,+26.969,+51.406,+23.515,+22.280,+5.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
574,2025-11-30 16:12:07,000,+25.494,+54.075,+23.345,+22.220,+4.0,+0.00,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
575,2025-11-30 16:22:07,000,+24.050,+56.675,+23.170,+22.110,+2.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
576,2025-11-30 16:32:07,000,+22.687,+58.831,+22.965,+22.110,+1.4,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
577,2025-11-30 16:42:07,000,+21.400,+60.500,+22.755,+22.100,+0.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
578,2025-11-30 16:52:07,000,+20.213,+62.275,+22.575,+22.090,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
579,2025-11-30 17:02:07,000,+19.106,+63.069,+22.375,+22.060,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
580,2025-11-30 17:12:07,000,+18.019,+64.031,+22.150,+22.010,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
581,2025-11-30 17:22:07,000,+17.019,+64.513,+21.890,+22.020,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
582,2025-11-30 17:32:07,000,+16.194,+64.875,+21.645,+22.000,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
583,2025-11-30 17:42:07,000,+15.513,+65.194,+21.395,+21.990,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
584,2025-11-30 17:52:07,000,+14.950,+65.388,+21.185,+21.990,+0.0,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
585,2025-11-30 18:02:07,000,+14.462,+65.575,+20.935,+21.970,+0.1,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
586,2025-11-30 18:12:07,000,+14.013,+65.656,+20.660,+21.910,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
587,2025-11-30 18:22:07,000,+13.675,+65.681,+20.385,+21.900,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
588,2025-11-30 18:32:07,000,+13.431,+65.675,+20.160,+21.890,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
589,2025-11-30 18:42:07,000,+13.187,+65.694,+19.940,+21.890,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
590,2025-11-30 18:52:07,000,+12.900,+65.713,+19.730,+21.850,+0.1,+0.00,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
591,2025-11-30 19:02:07,000,+12.631,+65.713,+19.535,+21.810,+0.1,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
592,2025-11-30 19:12:07,000,+12.419,+65.731,+19.340,+21.810,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
593,2025-11-30 19:22:07,000,+12.212,+65.794,+19.150,+21.810,+0.0,+0.01,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
594,2025-11-30 19:32:07,000,+11.994,+65.950,+18.960,+21.670,+0.2,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
595,2025-11-30 19:42:07,000,+11.788,+66.094,+18.760,+21.640,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
596,2025-11-30 19:52:07,000,+11.631,+66.231,+18.630,+21.640,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
597,2025-11-30 20:02:07,000,+11.463,+66.412,+18.455,+21.630,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
598,2025-11-30 20:12:07,000,+11.306,+66.687,+18.320,+21.570,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
599,2025-11-30 20:22:07,000,+11.169,+66.781,+18.160,+21.600,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
600,2025-11-30 20:32:07,000,+11.006,+67.013,+18.025,+21.570,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
601,2025-11-30 20:42:07,000,+10.844,+67.219,+17.840,+21.570,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
602,2025-11-30 20:52:07,000,+10.681,+67.500,+17.710,+21.560,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
603,2025-11-30 21:02:07,000,+10.544,+67.681,+17.590,+21.540,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
604,2025-11-30 21:12:07,000,+10.400,+67.775,+17.430,+21.540,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
605,2025-11-30 21:22:07,000,+10.288,+67.969,+17.305,+21.470,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
606,2025-11-30 21:32:07,000,+10.169,+68.231,+17.185,+21.470,+0.1,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
607,2025-11-30 21:42:07,000,+10.050,+68.388,+17.025,+21.490,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
608,2025-11-30 21:52:07,000,+9.975,+68.594,+16.870,+21.460,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
609,2025-11-30 22:02:07,000,+9.888,+68.800,+16.760,+21.440,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
610,2025-11-30 22:12:07,000,+9.806,+68.906,+16.615,+21.390,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
611,2025-11-30 22:22:07,000,+9.694,+68.956,+16.455,+21.390,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
612,2025-11-30 22:32:07,000,+9.581,+69.112,+16.340,+21.390,+0.2,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
613,2025-11-30 22:42:07,000,+9.463,+69.250,+16.180,+21.340,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
614,2025-11-30 22:52:07,000,+9.375,+69.425,+16.025,+21.340,+0.0,+0.00,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
615,2025-11-30 23:02:07,000,+9.275,+69.650,+15.865,+21.310,+0.1,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
616,2025-11-30 23:12:07,000,+9.150,+73.588,+15.770,+21.230,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
617,2025-11-30 23:22:07,000,+9.081,+73.694,+15.620,+21.230,+0.0,+0.00,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
618,2025-11-30 23:32:07,000,+9.019,+73.831,+15.505,+21.210,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
619,2025-11-30 23:42:07,000,+8.969,+73.925,+15.380,+21.150,+0.0,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
620,2025-11-30 23:52:07,000,+8.938,+73.981,+15.265,+21.160,+0.0,+0.01,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
621,2025-12-01 00:02:07,000,+8.894,+73.950,+15.135,+21.150,+0.0,+0.01,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
622,2025-12-01 00:12:07,000,+8.781,+73.875,+15.015,+21.150,+0.0,+0.01,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
623,2025-12-01 00:22:07,000,+8.625,+73.850,+14.900,+21.140,+0.0,+0.00,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
624,2025-12-01 00:32:07,000,+8.469,+73.937,+14.775,+21.090,+0.0,+0.00,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
625,2025-12-01 00:42:07,000,+8.369,+74.000,+14.610,+21.130,+0.0,+0.01,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
626,2025-12-01 00:52:07,000,+8.256,+74.056,+14.535,+21.070,+0.0,+0.01,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
627,2025-12-01 01:02:07,000,+8.150,+74.106,+14.375,+21.060,+0.0,+0.00,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
628,2025-12-01 01:12:07,000,+8.087,+74.150,+14.290,+21.030,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
629,2025-12-01 01:22:07,000,+8.012,+74.138,+14.150,+21.020,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
630,2025-12-01 01:32:07,000,+7.887,+74.138,+14.050,+21.040,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
631,2025-12-01 01:42:07,000,+7.775,+74.169,+13.915,+21.040,+0.0,-0.01,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
632,2025-12-01 01:52:07,000,+7.669,+74.138,+13.775,+21.030,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
633,2025-12-01 02:02:07,000,+7.531,+74.106,+13.690,+21.030,+0.1,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
634,2025-12-01 02:12:07,000,+7.369,+74.162,+13.560,+20.980,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
635,2025-12-01 02:22:07,000,+7.231,+74.250,+13.460,+20.980,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
636,2025-12-01 02:32:07,000,+7.156,+74.338,+13.330,+20.970,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
637,2025-12-01 02:42:07,000,+7.069,+74.388,+13.200,+20.930,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
638,2025-12-01 02:52:07,000,+6.987,+74.481,+13.090,+20.970,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
639,2025-12-01 03:02:07,000,+6.944,+74.456,+12.975,+20.960,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
640,2025-12-01 03:12:07,000,+6.850,+74.462,+12.875,+20.960,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
641,2025-12-01 03:22:07,000,+6.763,+74.444,+12.760,+20.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
642,2025-12-01 03:32:07,000,+6.675,+74.475,+12.650,+20.900,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
643,2025-12-01 03:42:07,000,+6.594,+74.513,+12.525,+20.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
644,2025-12-01 03:52:07,000,+6.519,+74.550,+12.445,+20.870,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
645,2025-12-01 04:02:07,000,+6.906,+76.188,+12.330,+20.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
646,2025-12-01 04:12:07,000,+7.587,+75.156,+12.330,+20.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
647,2025-12-01 04:22:07,000,+7.594,+73.931,+12.285,+20.890,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
648,2025-12-01 04:32:07,000,+7.369,+73.756,+12.200,+20.900,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
649,2025-12-01 04:42:07,000,+7.119,+73.931,+12.085,+20.850,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
650,2025-12-01 04:52:07,000,+7.781,+74.400,+12.055,+20.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
651,2025-12-01 05:02:07,000,+7.950,+73.719,+12.040,+20.900,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
652,2025-12-01 05:12:07,000,+7.775,+73.219,+11.925,+20.820,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
653,2025-12-01 05:22:07,000,+7.994,+73.644,+11.885,+20.850,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
654,2025-12-01 05:32:07,000,+7.944,+73.281,+11.840,+20.800,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
655,2025-12-01 05:42:07,000,+7.713,+73.194,+11.770,+20.730,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
656,2025-12-01 05:52:07,000,+7.387,+73.612,+11.685,+20.750,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
657,2025-12-01 06:02:07,000,+7.938,+73.950,+11.660,+20.670,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
658,2025-12-01 06:12:07,000,+8.056,+73.475,+11.640,+20.660,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
659,2025-12-01 06:22:07,000,+8.000,+73.687,+11.530,+20.680,+0.4,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
660,2025-12-01 06:32:07,000,+8.369,+73.169,+11.530,+20.680,+1.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
661,2025-12-01 06:42:07,000,+8.338,+72.644,+11.490,+20.720,+3.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
662,2025-12-01 06:52:07,000,+8.231,+72.506,+11.450,+20.670,+15.4,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
663,2025-12-01 07:02:07,000,+8.300,+73.131,+11.430,+20.680,+20.0,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
664,2025-12-01 07:12:07,000,+8.631,+73.631,+11.460,+20.670,+17.4,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
665,2025-12-01 07:22:07,000,+8.938,+73.744,+11.495,+20.660,+12.9,+0.01,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
666,2025-12-01 07:32:07,000,+9.125,+73.644,+11.490,+20.650,+14.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
667,2025-12-01 07:42:07,000,+9.288,+73.650,+11.495,+20.690,+18.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
